Season,Week,Name,Industry,Age,Judge_Score_Sum,Num_Judges,Max_Possible_Score,Is_Eliminated,System_Type,Final_Placement,Week_Total_Judge_Score,Judge_Share_Pct,Judge_Rank_In_Week,Estimated_Fan_Share,Estimated_Fan_Rank
30,2,Martin Kove,Actor/Actress,75,15.0,4,40,1,Rank,15,385.0,0.038961039,15,0.008333333,15
30,2,Brian Austin Green,Actor/Actress,48,23.0,4,40,0,Rank,13,385.0,0.05974026,13,0.025,13
30,2,Melora Hardin,Actor/Actress,54,27.0,4,40,0,Rank,6,385.0,0.07012987,5,0.091666667,5
30,2,Matt James,Athlete,29,22.0,4,40,0,Rank,12,385.0,0.057142857,14,0.016666667,14
30,2,"Mike ""The Miz"" Mizanin",Athlete,40,26.0,4,40,0,Rank,9,385.0,0.067532468,8,0.066666667,8
30,2,Suni Lee,Athlete,18,28.0,4,40,0,Rank,5,385.0,0.072727273,4,0.1,4
30,2,Iman Shumpert,Athlete,31,25.0,4,40,0,Rank,1,385.0,0.064935065,9,0.058333333,9
30,2,Cody Rigsby,Fitness Instructor,34,24.0,4,40,0,Rank,3,385.0,0.062337662,10,0.05,10
30,2,Melanie C,Singer/Rapper,47,30.0,4,40,0,Rank,11,385.0,0.077922078,3,0.108333333,3
30,2,Jimmie Allen,Singer/Rapper,36,27.0,4,40,0,Rank,7,385.0,0.07012987,5,0.083333333,6
30,2,Olivia Jade,Social Media Personality,21,27.0,4,40,0,Rank,8,385.0,0.07012987,5,0.075,7
30,2,JoJo Siwa,Social Media Personality,18,31.0,4,40,0,Rank,2,385.0,0.080519481,2,0.116666667,2
30,2,Christine Chiu,TV Personality,38,24.0,4,40,0,Rank,14,385.0,0.062337662,10,0.041666667,11
30,2,Kenya Moore,TV Personality,50,24.0,4,40,0,Rank,10,385.0,0.062337662,10,0.033333333,12
30,2,Amanda Kloots,TV Personality,39,32.0,4,40,0,Rank,4,385.0,0.083116883,1,0.125,1
30,3,Brian Austin Green,Actor/Actress,48,19.0,3,30,0,Rank,13,298.0,0.063758389,12,0.085714286,6
30,3,Melora Hardin,Actor/Actress,54,23.0,3,30,0,Rank,6,298.0,0.077181208,4,0.028571429,12
30,3,Matt James,Athlete,29,20.0,3,30,0,Rank,12,298.0,0.067114094,10,0.104761905,4
30,3,"Mike ""The Miz"" Mizanin",Athlete,40,22.0,3,30,0,Rank,9,298.0,0.073825503,5,0.066666667,8
30,3,Suni Lee,Athlete,18,21.0,3,30,0,Rank,5,298.0,0.070469799,7,0.123809524,2
30,3,Iman Shumpert,Athlete,31,19.0,3,30,0,Rank,1,298.0,0.063758389,12,0.095238095,5
30,3,Cody Rigsby,Fitness Instructor,34,18.0,3,30,0,Rank,3,298.0,0.060402685,14,0.076190476,7
30,3,Melanie C,Singer/Rapper,47,22.0,3,30,0,Rank,11,298.0,0.073825503,5,0.114285714,3
30,3,Jimmie Allen,Singer/Rapper,36,20.0,3,30,0,Rank,7,298.0,0.067114094,10,0.057142857,9
30,3,Olivia Jade,Social Media Personality,21,24.0,3,30,0,Rank,8,298.0,0.080536913,1,0.019047619,13
30,3,JoJo Siwa,Social Media Personality,18,24.0,3,30,0,Rank,2,298.0,0.080536913,1,0.038095238,11
30,3,Christine Chiu,TV Personality,38,21.0,3,30,1,Rank,14,298.0,0.070469799,7,0.00952381,14
30,3,Kenya Moore,TV Personality,50,21.0,3,30,0,Rank,10,298.0,0.070469799,7,0.047619048,10
30,3,Amanda Kloots,TV Personality,39,24.0,3,30,0,Rank,4,298.0,0.080536913,1,0.133333333,1
30,4,Brian Austin Green,Actor/Actress,48,26.0,4,40,1,Rank,13,417.0,0.06235012,13,0.010989011,13
30,4,Melora Hardin,Actor/Actress,54,36.5,4,40,0,Rank,6,417.0,0.087529976,1,0.142857143,1
30,4,Matt James,Athlete,29,28.5,4,40,1,Rank,12,417.0,0.068345324,12,0.021978022,12
30,4,"Mike ""The Miz"" Mizanin",Athlete,40,32.5,4,40,0,Rank,9,417.0,0.07793765,7,0.076923077,7
30,4,Suni Lee,Athlete,18,34.0,4,40,0,Rank,5,417.0,0.081534772,4,0.10989011,4
30,4,Iman Shumpert,Athlete,31,31.5,4,40,0,Rank,1,417.0,0.075539568,9,0.054945055,9
30,4,Cody Rigsby,Fitness Instructor,34,29.0,4,40,0,Rank,3,417.0,0.069544365,11,0.032967033,11
30,4,Melanie C,Singer/Rapper,47,33.0,4,40,0,Rank,11,417.0,0.079136691,6,0.087912088,6
30,4,Jimmie Allen,Singer/Rapper,36,32.5,4,40,0,Rank,7,417.0,0.07793765,7,0.065934066,8
30,4,Olivia Jade,Social Media Personality,21,35.0,4,40,0,Rank,8,417.0,0.083932854,2,0.131868132,2
30,4,JoJo Siwa,Social Media Personality,18,35.0,4,40,0,Rank,2,417.0,0.083932854,2,0.120879121,3
30,4,Kenya Moore,TV Personality,50,29.5,4,40,0,Rank,10,417.0,0.070743405,10,0.043956044,10
30,4,Amanda Kloots,TV Personality,39,34.0,4,40,0,Rank,4,417.0,0.081534772,4,0.098901099,5
30,5,Melora Hardin,Actor/Actress,54,36.0,4,40,0,Rank,6,385.0,0.093506494,3,0.090909091,6
30,5,"Mike ""The Miz"" Mizanin",Athlete,40,32.0,4,40,0,Rank,9,385.0,0.083116883,9,0.166666667,1
30,5,Suni Lee,Athlete,18,36.0,4,40,0,Rank,5,385.0,0.093506494,3,0.03030303,10
30,5,Iman Shumpert,Athlete,31,28.0,4,40,0,Rank,1,385.0,0.072727273,11,0.151515152,2
30,5,Cody Rigsby,Fitness Instructor,34,32.0,4,40,0,Rank,3,385.0,0.083116883,9,0.106060606,5
30,5,Melanie C,Singer/Rapper,47,36.0,4,40,1,Rank,11,385.0,0.093506494,3,0.015151515,11
30,5,Jimmie Allen,Singer/Rapper,36,34.0,4,40,0,Rank,7,385.0,0.088311688,8,0.121212121,4
30,5,Olivia Jade,Social Media Personality,21,36.0,4,40,0,Rank,8,385.0,0.093506494,3,0.045454545,9
30,5,JoJo Siwa,Social Media Personality,18,40.0,4,40,0,Rank,2,385.0,0.103896104,1,0.060606061,8
30,5,Kenya Moore,TV Personality,50,36.0,4,40,0,Rank,10,385.0,0.093506494,3,0.075757576,7
30,5,Amanda Kloots,TV Personality,39,39.0,4,40,0,Rank,4,385.0,0.101298701,2,0.136363636,3
30,6,Melora Hardin,Actor/Actress,54,34.0,4,40,0,Rank,6,364.0,0.093406593,8,0.054545455,8
30,6,"Mike ""The Miz"" Mizanin",Athlete,40,34.0,4,40,0,Rank,9,364.0,0.093406593,8,0.036363636,9
30,6,Suni Lee,Athlete,18,36.0,4,40,0,Rank,5,364.0,0.098901099,5,0.109090909,5
30,6,Iman Shumpert,Athlete,31,40.0,4,40,0,Rank,1,364.0,0.10989011,1,0.181818182,1
30,6,Cody Rigsby,Fitness Instructor,34,36.0,4,40,0,Rank,3,364.0,0.098901099,5,0.090909091,6
30,6,Jimmie Allen,Singer/Rapper,36,38.0,4,40,0,Rank,7,364.0,0.104395604,3,0.145454545,3
30,6,Olivia Jade,Social Media Personality,21,36.0,4,40,0,Rank,8,364.0,0.098901099,5,0.072727273,7
30,6,JoJo Siwa,Social Media Personality,18,40.0,4,40,0,Rank,2,364.0,0.10989011,1,0.163636364,2
30,6,Kenya Moore,TV Personality,50,32.0,4,40,1,Rank,10,364.0,0.087912088,10,0.018181818,10
30,6,Amanda Kloots,TV Personality,39,38.0,4,40,0,Rank,4,364.0,0.104395604,3,0.127272727,4
30,7,Melora Hardin,Actor/Actress,54,38.0,4,40,0,Rank,6,327.0,0.116207951,3,0.155555556,3
30,7,"Mike ""The Miz"" Mizanin",Athlete,40,32.0,4,40,1,Rank,9,327.0,0.097859327,9,0.022222222,9
30,7,Suni Lee,Athlete,18,34.0,4,40,0,Rank,5,327.0,0.103975535,6,0.088888889,6
30,7,Iman Shumpert,Athlete,31,34.0,4,40,0,Rank,1,327.0,0.103975535,6,0.066666667,7
30,7,Cody Rigsby,Fitness Instructor,34,36.0,4,40,0,Rank,3,327.0,0.110091743,5,0.111111111,5
30,7,Jimmie Allen,Singer/Rapper,36,38.0,4,40,0,Rank,7,327.0,0.116207951,3,0.133333333,4
30,7,Olivia Jade,Social Media Personality,21,42.0,4,40,0,Rank,8,327.0,0.128440367,1,0.2,1
30,7,JoJo Siwa,Social Media Personality,18,39.0,4,40,0,Rank,2,327.0,0.119266055,2,0.177777778,2
30,7,Amanda Kloots,TV Personality,39,34.0,4,40,0,Rank,4,327.0,0.103975535,6,0.044444444,8
30,8,Melora Hardin,Actor/Actress,54,42.0,4,40,0,Rank,6,308.0,0.136363636,1,0.111111111,5
30,8,Suni Lee,Athlete,18,42.0,4,40,0,Rank,5,308.0,0.136363636,1,0.222222222,1
30,8,Iman Shumpert,Athlete,31,35.0,4,40,0,Rank,1,308.0,0.113636364,7,0.166666667,3
30,8,Cody Rigsby,Fitness Instructor,34,38.0,4,40,0,Rank,3,308.0,0.123376623,5,0.194444444,2
30,8,Jimmie Allen,Singer/Rapper,36,32.0,4,40,1,Rank,7,308.0,0.103896104,8,0.083333333,6
30,8,Olivia Jade,Social Media Personality,21,36.0,4,40,1,Rank,8,308.0,0.116883117,6,0.055555556,7
30,8,JoJo Siwa,Social Media Personality,18,41.0,4,40,0,Rank,2,308.0,0.133116883,4,0.027777778,8
30,8,Amanda Kloots,TV Personality,39,42.0,4,40,0,Rank,4,308.0,0.136363636,1,0.138888889,4
30,9,Melora Hardin,Actor/Actress,54,36.0,4,40,1,Rank,6,226.0,0.159292035,5,0.19047619,3
30,9,Suni Lee,Athlete,18,37.5,4,40,1,Rank,5,226.0,0.165929204,3,0.047619048,6
30,9,Iman Shumpert,Athlete,31,37.5,4,40,0,Rank,1,226.0,0.165929204,3,0.238095238,2
30,9,Cody Rigsby,Fitness Instructor,34,35.5,4,40,0,Rank,3,226.0,0.157079646,6,0.285714286,1
30,9,JoJo Siwa,Social Media Personality,18,40.0,4,40,0,Rank,2,226.0,0.17699115,1,0.142857143,4
30,9,Amanda Kloots,TV Personality,39,39.5,4,40,0,Rank,4,226.0,0.174778761,2,0.095238095,5
30,10,Iman Shumpert,Athlete,31,40.0,4,40,0,Rank,1,157.0,0.25477707,1,0.4,1
30,10,Cody Rigsby,Fitness Instructor,34,38.0,4,40,0,Rank,3,157.0,0.242038217,4,0.2,3
30,10,JoJo Siwa,Social Media Personality,18,40.0,4,40,0,Rank,2,157.0,0.25477707,1,0.3,2
30,10,Amanda Kloots,TV Personality,39,39.0,4,40,0,Rank,4,157.0,0.248407643,3,0.1,4
31,1,Jason Lewis,Actor/Actress,51,18.0,4,40,1,Rank,16,382.0,0.047120419,15,0.007352941,16
31,1,Cheryl Ladd,Actor/Actress,71,21.0,4,40,0,Rank,14,382.0,0.054973822,10,0.110294118,2
31,1,Selma Blair,Actor/Actress,50,28.0,4,40,0,Rank,12,382.0,0.073298429,3,0.102941176,3
31,1,Joseph Baena,Actor/Actress,24,23.0,4,40,0,Rank,11,382.0,0.060209424,9,0.058823529,9
31,1,Trevor Donovan,Actor/Actress,39,21.0,4,40,0,Rank,6,382.0,0.054973822,10,0.044117647,11
31,1,Daniel Durant,Actor/Actress,32,27.0,4,40,0,Rank,5,382.0,0.070680628,6,0.080882353,6
31,1,Wayne Brady,Comedian,50,29.0,4,40,0,Rank,3,382.0,0.07591623,2,0.051470588,10
31,1,Sam Champion,News Anchor,61,20.0,4,40,0,Rank,13,382.0,0.052356021,12,0.014705882,15
31,1,Jessie James Decker,Singer/Rapper,34,20.0,4,40,0,Rank,10,382.0,0.052356021,12,0.029411765,13
31,1,Jordin Sparks,Singer/Rapper,32,26.0,4,40,0,Rank,9,382.0,0.068062827,7,0.073529412,7
31,1,Heidi D'Amelio,Social Media Personality,50,24.0,4,40,0,Rank,8,382.0,0.062827225,8,0.036764706,12
31,1,Charli D'Amelio,Social Media Personality,18,32.0,4,40,0,Rank,1,382.0,0.083769634,1,0.117647059,1
31,1,Teresa Giudice,TV Personality,50,20.0,4,40,0,Rank,15,382.0,0.052356021,12,0.022058824,14
31,1,Vinny Guadagnino,TV Personality,34,17.0,4,40,0,Rank,7,382.0,0.044502618,16,0.066176471,8
31,1,Shangela,TV Personality,40,28.0,4,40,0,Rank,4,382.0,0.073298429,3,0.095588235,4
31,1,Gabby Windey,TV Personality,31,28.0,4,40,0,Rank,2,382.0,0.073298429,3,0.088235294,5
31,2,Cheryl Ladd,Actor/Actress,71,21.0,4,40,0,Rank,14,412.0,0.050970874,15,0.066666667,8
31,2,Selma Blair,Actor/Actress,50,28.0,4,40,0,Rank,12,412.0,0.067961165,6,0.083333333,6
31,2,Joseph Baena,Actor/Actress,24,24.0,4,40,0,Rank,11,412.0,0.058252427,13,0.025,13
31,2,Trevor Donovan,Actor/Actress,39,30.0,4,40,0,Rank,6,412.0,0.072815534,4,0.1,4
31,2,Daniel Durant,Actor/Actress,32,29.0,4,40,0,Rank,5,412.0,0.07038835,5,0.091666667,5
31,2,Wayne Brady,Comedian,50,32.0,4,40,0,Rank,3,412.0,0.077669903,1,0.125,1
31,2,Sam Champion,News Anchor,61,26.0,4,40,0,Rank,13,412.0,0.063106796,11,0.05,10
31,2,Jessie James Decker,Singer/Rapper,34,25.0,4,40,0,Rank,10,412.0,0.060679612,12,0.033333333,12
31,2,Jordin Sparks,Singer/Rapper,32,27.0,4,40,0,Rank,9,412.0,0.065533981,9,0.041666667,11
31,2,Heidi D'Amelio,Social Media Personality,50,28.0,4,40,0,Rank,8,412.0,0.067961165,6,0.075,7
31,2,Charli D'Amelio,Social Media Personality,18,32.0,4,40,0,Rank,1,412.0,0.077669903,1,0.116666667,2
31,2,Teresa Giudice,TV Personality,50,23.0,4,40,1,Rank,15,412.0,0.055825243,14,0.016666667,14
31,2,Vinny Guadagnino,TV Personality,34,27.0,4,40,0,Rank,7,412.0,0.065533981,9,0.108333333,3
31,2,Shangela,TV Personality,40,28.0,4,40,0,Rank,4,412.0,0.067961165,6,0.008333333,15
31,2,Gabby Windey,TV Personality,31,32.0,4,40,0,Rank,2,412.0,0.077669903,1,0.058333333,9
31,3,Cheryl Ladd,Actor/Actress,71,24.0,4,40,1,Rank,14,403.0,0.05955335,13,0.019047619,13
31,3,Selma Blair,Actor/Actress,50,28.0,4,40,0,Rank,12,403.0,0.069478908,9,0.085714286,6
31,3,Joseph Baena,Actor/Actress,24,29.0,4,40,0,Rank,11,403.0,0.071960298,7,0.047619048,10
31,3,Trevor Donovan,Actor/Actress,39,27.0,4,40,0,Rank,6,403.0,0.066997519,10,0.095238095,5
31,3,Daniel Durant,Actor/Actress,32,31.0,4,40,0,Rank,5,403.0,0.076923077,5,0.123809524,2
31,3,Wayne Brady,Comedian,50,33.0,4,40,0,Rank,3,403.0,0.081885856,1,0.133333333,1
31,3,Sam Champion,News Anchor,61,25.0,4,40,0,Rank,13,403.0,0.062034739,12,0.057142857,9
31,3,Jessie James Decker,Singer/Rapper,34,26.0,4,40,0,Rank,10,403.0,0.064516129,11,0.038095238,11
31,3,Jordin Sparks,Singer/Rapper,32,29.0,4,40,0,Rank,9,403.0,0.071960298,7,0.076190476,7
31,3,Heidi D'Amelio,Social Media Personality,50,32.0,4,40,0,Rank,8,403.0,0.079404467,4,0.00952381,14
31,3,Charli D'Amelio,Social Media Personality,18,33.0,4,40,0,Rank,1,403.0,0.081885856,1,0.066666667,8
31,3,Vinny Guadagnino,TV Personality,34,23.0,4,40,0,Rank,7,403.0,0.05707196,14,0.104761905,4
31,3,Shangela,TV Personality,40,30.0,4,40,0,Rank,4,403.0,0.074441687,6,0.028571429,12
31,3,Gabby Windey,TV Personality,31,33.0,4,40,0,Rank,2,403.0,0.081885856,1,0.114285714,3
31,4,Selma Blair,Actor/Actress,50,32.0,4,40,0,Rank,12,410.0,0.07804878,6,0.087912088,6
31,4,Joseph Baena,Actor/Actress,24,28.0,4,40,0,Rank,11,410.0,0.068292683,11,0.032967033,11
31,4,Trevor Donovan,Actor/Actress,39,28.0,4,40,0,Rank,6,410.0,0.068292683,11,0.021978022,12
31,4,Daniel Durant,Actor/Actress,32,29.0,4,40,0,Rank,5,410.0,0.070731707,9,0.054945055,9
31,4,Wayne Brady,Comedian,50,36.0,4,40,0,Rank,3,410.0,0.087804878,1,0.142857143,1
31,4,Sam Champion,News Anchor,61,25.0,4,40,1,Rank,13,410.0,0.06097561,13,0.010989011,13
31,4,Jessie James Decker,Singer/Rapper,34,31.0,4,40,0,Rank,10,410.0,0.075609756,8,0.065934066,8
31,4,Jordin Sparks,Singer/Rapper,32,34.0,4,40,0,Rank,9,410.0,0.082926829,4,0.10989011,4
31,4,Heidi D'Amelio,Social Media Personality,50,34.0,4,40,0,Rank,8,410.0,0.082926829,4,0.098901099,5
31,4,Charli D'Amelio,Social Media Personality,18,36.0,4,40,0,Rank,1,410.0,0.087804878,1,0.131868132,2
31,4,Vinny Guadagnino,TV Personality,34,29.0,4,40,0,Rank,7,410.0,0.070731707,9,0.043956044,10
31,4,Shangela,TV Personality,40,32.0,4,40,0,Rank,4,410.0,0.07804878,6,0.076923077,7
31,4,Gabby Windey,TV Personality,31,36.0,4,40,0,Rank,2,410.0,0.087804878,1,0.120879121,3
31,5,Selma Blair,Actor/Actress,50,40.0,4,40,0,Rank,12,448.5,0.089186176,4,0.115384615,4
31,5,Joseph Baena,Actor/Actress,24,35.0,4,40,1,Rank,11,448.5,0.078037904,10,0.012820513,12
31,5,Trevor Donovan,Actor/Actress,39,36.0,4,40,0,Rank,6,448.5,0.080267559,7,0.076923077,7
31,5,Daniel Durant,Actor/Actress,32,33.5,4,40,0,Rank,5,448.5,0.074693423,11,0.025641026,11
31,5,Wayne Brady,Comedian,50,41.0,4,40,0,Rank,3,448.5,0.091415831,2,0.141025641,2
31,5,Jessie James Decker,Singer/Rapper,34,36.0,4,40,0,Rank,10,448.5,0.080267559,7,0.064102564,8
31,5,Jordin Sparks,Singer/Rapper,32,35.5,4,40,0,Rank,9,448.5,0.079152731,9,0.051282051,9
31,5,Heidi D'Amelio,Social Media Personality,50,39.0,4,40,0,Rank,8,448.5,0.086956522,5,0.102564103,5
31,5,Charli D'Amelio,Social Media Personality,18,42.0,4,40,0,Rank,1,448.5,0.093645485,1,0.153846154,1
31,5,Vinny Guadagnino,TV Personality,34,31.0,4,40,0,Rank,7,448.5,0.069119287,12,0.038461538,10
31,5,Shangela,TV Personality,40,38.5,4,40,0,Rank,4,448.5,0.085841695,6,0.08974359,6
31,5,Gabby Windey,TV Personality,31,41.0,4,40,0,Rank,2,448.5,0.091415831,2,0.128205128,3
31,6,Trevor Donovan,Actor/Actress,39,34.0,4,40,0,Rank,6,345.0,0.098550725,5,0.181818182,1
31,6,Daniel Durant,Actor/Actress,32,34.0,4,40,0,Rank,5,345.0,0.098550725,5,0.090909091,6
31,6,Wayne Brady,Comedian,50,34.0,4,40,0,Rank,3,345.0,0.098550725,5,0.072727273,7
31,6,Jessie James Decker,Singer/Rapper,34,32.0,4,40,1,Rank,10,345.0,0.092753623,9,0.036363636,9
31,6,Jordin Sparks,Singer/Rapper,32,34.0,4,40,0,Rank,9,345.0,0.098550725,5,0.145454545,3
31,6,Heidi D'Amelio,Social Media Personality,50,36.0,4,40,0,Rank,8,345.0,0.104347826,3,0.018181818,10
31,6,Charli D'Amelio,Social Media Personality,18,40.0,4,40,0,Rank,1,345.0,0.115942029,1,0.127272727,4
31,6,Vinny Guadagnino,TV Personality,34,28.0,4,40,0,Rank,7,345.0,0.08115942,10,0.054545455,8
31,6,Shangela,TV Personality,40,36.0,4,40,0,Rank,4,345.0,0.104347826,3,0.109090909,5
31,6,Gabby Windey,TV Personality,31,37.0,4,40,0,Rank,2,345.0,0.107246377,2,0.163636364,2
31,7,Trevor Donovan,Actor/Actress,39,39.0,4,40,0,Rank,6,325.5,0.119815668,1,0.177777778,2
31,7,Daniel Durant,Actor/Actress,32,36.5,4,40,0,Rank,5,325.5,0.112135177,4,0.133333333,4
31,7,Wayne Brady,Comedian,50,38.0,4,40,0,Rank,3,325.5,0.116743472,3,0.022222222,9
31,7,Jordin Sparks,Singer/Rapper,32,34.5,4,40,1,Rank,9,325.5,0.105990783,8,0.044444444,8
31,7,Heidi D'Amelio,Social Media Personality,50,35.0,4,40,0,Rank,8,325.5,0.107526882,7,0.066666667,7
31,7,Charli D'Amelio,Social Media Personality,18,39.0,4,40,0,Rank,1,325.5,0.119815668,1,0.088888889,6
31,7,Vinny Guadagnino,TV Personality,34,31.5,4,40,0,Rank,7,325.5,0.096774194,9,0.155555556,3
31,7,Shangela,TV Personality,40,36.5,4,40,0,Rank,4,325.5,0.112135177,4,0.111111111,5
31,7,Gabby Windey,TV Personality,31,35.5,4,40,0,Rank,2,325.5,0.10906298,6,0.2,1
31,8,Trevor Donovan,Actor/Actress,39,39.0,4,40,0,Rank,6,314.0,0.124203822,5,0.111111111,5
31,8,Daniel Durant,Actor/Actress,32,39.0,4,40,0,Rank,5,314.0,0.124203822,5,0.083333333,6
31,8,Wayne Brady,Comedian,50,45.0,4,40,0,Rank,3,314.0,0.143312102,1,0.222222222,1
31,8,Heidi D'Amelio,Social Media Personality,50,35.0,4,40,1,Rank,8,314.0,0.111464968,7,0.055555556,7
31,8,Charli D'Amelio,Social Media Personality,18,45.0,4,40,0,Rank,1,314.0,0.143312102,1,0.194444444,2
31,8,Vinny Guadagnino,TV Personality,34,29.0,4,40,1,Rank,7,314.0,0.092356688,8,0.027777778,8
31,8,Shangela,TV Personality,40,42.0,4,40,0,Rank,4,314.0,0.133757962,3,0.166666667,3
31,8,Gabby Windey,TV Personality,31,40.0,4,40,0,Rank,2,314.0,0.127388535,4,0.138888889,4
31,9,Trevor Donovan,Actor/Actress,39,32.5,4,40,1,Rank,6,220.0,0.147727273,6,0.047619048,6
31,9,Daniel Durant,Actor/Actress,32,34.5,4,40,1,Rank,5,220.0,0.156818182,5,0.095238095,5
31,9,Wayne Brady,Comedian,50,36.5,4,40,0,Rank,3,220.0,0.165909091,3,0.19047619,3
31,9,Charli D'Amelio,Social Media Personality,18,40.0,4,40,0,Rank,1,220.0,0.181818182,1,0.285714286,1
31,9,Shangela,TV Personality,40,36.5,4,40,0,Rank,4,220.0,0.165909091,3,0.142857143,4
31,9,Gabby Windey,TV Personality,31,40.0,4,40,0,Rank,2,220.0,0.181818182,1,0.238095238,2
31,10,Wayne Brady,Comedian,50,38.0,4,40,0,Rank,3,156.0,0.243589744,3,0.2,3
31,10,Charli D'Amelio,Social Media Personality,18,40.0,4,40,0,Rank,1,156.0,0.256410256,1,0.4,1
31,10,Shangela,TV Personality,40,38.0,4,40,0,Rank,4,156.0,0.243589744,3,0.1,4
31,10,Gabby Windey,TV Personality,31,40.0,4,40,0,Rank,2,156.0,0.256410256,1,0.3,2
32,1,Jamie Lynn Spears,Actor/Actress,32,15.0,3,30,0,Rank,13,231.0,0.064935065,9,0.104761905,4
32,1,Mira Sorvino,Actor/Actress,55,17.0,3,30,0,Rank,10,231.0,0.073593074,7,0.038095238,11
32,1,Barry Williams,Actor/Actress,68,16.0,3,30,0,Rank,7,231.0,0.069264069,8,0.066666667,8
32,1,Alyson Hannigan,Actor/Actress,49,13.0,3,30,0,Rank,5,231.0,0.056277056,11,0.057142857,9
32,1,Xochitl Gomez,Actor/Actress,17,18.0,3,30,0,Rank,1,231.0,0.077922078,5,0.028571429,12
32,1,Adrian Peterson,Athlete,38,18.0,3,30,0,Rank,11,231.0,0.077922078,5,0.076190476,7
32,1,Matt Walsh,Comedian,58,12.0,3,30,1,Rank,14,231.0,0.051948052,12,0.019047619,13
32,1,Tyson Beckford,Model,52,12.0,3,30,0,Rank,12,231.0,0.051948052,12,0.095238095,5
32,1,Jason Mraz,Singer/Rapper,46,21.0,3,30,0,Rank,2,231.0,0.090909091,2,0.047619048,10
32,1,Lele Pons,Social Media Personality,27,19.0,3,30,0,Rank,8,231.0,0.082251082,4,0.114285714,3
32,1,Harry Jowsey,TV Personality,26,12.0,3,30,0,Rank,6,231.0,0.051948052,12,0.133333333,1
32,1,Mauricio Umansky,TV Personality,53,15.0,3,30,0,Rank,9,231.0,0.064935065,9,0.085714286,6
32,1,Charity Lawson,TV Personality,27,22.0,3,30,0,Rank,4,231.0,0.095238095,1,0.123809524,2
32,1,Ariana Madix,TV Personality,38,21.0,3,30,0,Rank,3,231.0,0.090909091,2,0.00952381,14
32,2,Jamie Lynn Spears,Actor/Actress,32,16.0,3,30,1,Rank,13,238.0,0.067226891,9,0.010989011,13
32,2,Mira Sorvino,Actor/Actress,55,18.0,3,30,0,Rank,10,238.0,0.075630252,7,0.076923077,7
32,2,Barry Williams,Actor/Actress,68,15.0,3,30,0,Rank,7,238.0,0.06302521,10,0.087912088,6
32,2,Alyson Hannigan,Actor/Actress,49,19.0,3,30,0,Rank,5,238.0,0.079831933,6,0.032967033,11
32,2,Xochitl Gomez,Actor/Actress,17,24.0,3,30,0,Rank,1,238.0,0.100840336,1,0.043956044,10
32,2,Adrian Peterson,Athlete,38,15.0,3,30,0,Rank,11,238.0,0.06302521,10,0.131868132,2
32,2,Tyson Beckford,Model,52,18.0,3,30,0,Rank,12,238.0,0.075630252,7,0.054945055,9
32,2,Jason Mraz,Singer/Rapper,46,24.0,3,30,0,Rank,2,238.0,0.100840336,1,0.065934066,8
32,2,Lele Pons,Social Media Personality,27,21.0,3,30,0,Rank,8,238.0,0.088235294,3,0.098901099,5
32,2,Harry Jowsey,TV Personality,26,15.0,3,30,0,Rank,6,238.0,0.06302521,10,0.021978022,12
32,2,Mauricio Umansky,TV Personality,53,12.0,3,30,0,Rank,9,238.0,0.050420168,13,0.120879121,3
32,2,Charity Lawson,TV Personality,27,21.0,3,30,0,Rank,4,238.0,0.088235294,3,0.10989011,4
32,2,Ariana Madix,TV Personality,38,20.0,3,30,0,Rank,3,238.0,0.084033613,5,0.142857143,1
32,3,Mira Sorvino,Actor/Actress,55,26.0,4,40,0,Rank,10,323.0,0.080495356,6,0.08974359,6
32,3,Barry Williams,Actor/Actress,68,25.0,4,40,0,Rank,7,323.0,0.077399381,7,0.076923077,7
32,3,Alyson Hannigan,Actor/Actress,49,24.0,4,40,0,Rank,5,323.0,0.074303406,8,0.064102564,8
32,3,Xochitl Gomez,Actor/Actress,17,32.0,4,40,0,Rank,1,323.0,0.099071207,3,0.128205128,3
32,3,Adrian Peterson,Athlete,38,22.0,4,40,0,Rank,11,323.0,0.068111455,11,0.025641026,11
32,3,Tyson Beckford,Model,52,20.0,4,40,1,Rank,12,323.0,0.061919505,12,0.012820513,12
32,3,Jason Mraz,Singer/Rapper,46,34.0,4,40,0,Rank,2,323.0,0.105263158,1,0.153846154,1
32,3,Lele Pons,Social Media Personality,27,27.0,4,40,0,Rank,8,323.0,0.083591331,5,0.102564103,5
32,3,Harry Jowsey,TV Personality,26,24.0,4,40,0,Rank,6,323.0,0.074303406,8,0.051282051,9
32,3,Mauricio Umansky,TV Personality,53,23.0,4,40,0,Rank,9,323.0,0.07120743,10,0.038461538,10
32,3,Charity Lawson,TV Personality,27,32.0,4,40,0,Rank,4,323.0,0.099071207,3,0.115384615,4
32,3,Ariana Madix,TV Personality,38,34.0,4,40,0,Rank,3,323.0,0.105263158,1,0.141025641,2
32,4,Mira Sorvino,Actor/Actress,55,21.0,3,30,0,Rank,10,240.0,0.0875,6,0.045454545,9
32,4,Barry Williams,Actor/Actress,68,18.0,3,30,0,Rank,7,240.0,0.075,10,0.166666667,1
32,4,Alyson Hannigan,Actor/Actress,49,18.0,3,30,0,Rank,5,240.0,0.075,10,0.090909091,6
32,4,Xochitl Gomez,Actor/Actress,17,27.0,3,30,0,Rank,1,240.0,0.1125,1,0.136363636,3
